,Unnamed: 0.1,name,sex,candidate_id,region_id
11622,11622,Jean-Daniel Boyer,male,4,27
11623,11623,Silas Vidal,male,3,33
11624,11624,Samantha Rousseau,female,4,16
11625,11625,Tony Bourgeois,male,3,5
11626,11626,Gaëtan Da Silva,male,2,2
11627,11627,Fernando Andre,male,3,6
11628,11628,Cédric Gautier,male,4,28
11629,11629,Noel Barbier,male,3,20
11630,11630,Remo Rolland,male,4,12
11631,11631,Bertrand Meyer,male,4,11
11632,11632,Darko Menard,male,1,15
11633,11633,Alan Dumont,male,3,18
11634,11634,Eugen Meyer,male,3,21
11635,11635,Linda Barbier,female,3,26
11636,11636,Erika Martinez,female,2,23
11637,11637,Ian Lacroix,male,3,3
11638,11638,Nando Schmitt,male,2,1
11639,11639,Melissa Olivier,female,3,13
11640,11640,Lars Morel,male,3,18
11641,11641,Caroline Durand,female,1,17
11642,11642,Beat Barbier,male,4,9
11643,11643,Maxime Fontai,male,3,31
11644,11644,Nathan Vincent,male,3,11
11645,11645,Nikola Leroy,male,2,7
11646,11646,Maya Lopez,female,4,24
11647,11647,Graziella Dupuis,female,1,27
11648,11648,Dorothea Arnaud,female,3,31
11649,11649,Amy Le Gall,female,1,10
11650,11650,Yannick Charles,male,4,3
11651,11651,Javier Henry,male,1,4
11652,11652,Evan Leroux,male,3,6
11653,11653,Marlen Michel,female,4,30
11654,11654,Arlette Duval,female,4,29
11655,11655,Bruna Blanchard,female,3,23
11656,11656,Meret Dupont,female,2,17
11657,11657,Amir Jean,male,4,4
11658,11658,Franck Leroux,male,4,7
11659,11659,Alberto David,male,1,16
11660,11660,Antonella Fontai,female,2,15
11661,11661,Jean-Philippe Meyer,male,2,6
11662,11662,Renée Rodriguez,female,2,5
11663,11663,Timo Louis,male,2,2
11664,11664,Yolande Leroux,female,2,7
11665,11665,Lydia Richard,female,1,4
11666,11666,Dominique Olivier,female,2,12
11667,11667,Sharon Deschamps,female,2,34
11668,11668,Konrad Moulin,male,2,3
11669,11669,Margot Aubert,female,2,21
11670,11670,Jordan Masson,male,2,13
11671,11671,Caroline Meyer,female,4,10
11672,11672,Elina Leclerc,female,1,30
11673,11673,Beat David,male,2,26
11674,11674,Besnik Garcia,male,4,11
11675,11675,Björn Roux,male,3,34
11676,11676,Thomas Morin,male,3,14
11677,11677,Irena Riviere,female,4,2
11678,11678,Luan Guerin,male,4,7
11679,11679,Hervé Meyer,male,2,27
11680,11680,Maya Vidal,female,1,13
11681,11681,Milica Denis,female,3,1
11682,11682,Nico Henry,male,3,21
11683,11683,Lucette Dufour,female,2,5
11684,11684,Esther Mathieu,female,3,4
11685,11685,Karin Le Gall,female,1,18
11686,11686,Kelly Perez,female,4,16
11687,11687,Eline Henry,female,3,28
11688,11688,Tomas Marchand,male,1,10
11689,11689,Bastian Rey,male,2,14
11690,11690,Dragana Rodriguez,female,1,11
11691,11691,Yael Martin,female,2,18
11692,11692,Doris Renaud,female,1,21
11693,11693,Coralie Morel,female,4,28
11694,11694,Sacha Rey,male,2,10
11695,11695,Michael Aubert,male,2,3
11696,11696,Paula Louis,female,2,22
11697,11697,Melanie Perez,female,4,21
11698,11698,Lia Garnier,female,3,4
11699,11699,Karim Garcia,male,4,10
11700,11700,Ida Nguyen,female,1,12
11701,11701,Tabea Richard,female,3,20
11702,11702,Arnaud Martinez,male,3,12
11703,11703,Myrta Rousseau,female,3,11
11704,11704,Laetitia Aubert,female,4,4
11705,11705,Mathilde Fernandez,female,4,11
11706,11706,Severin Rodriguez,male,3,3
11707,11707,Léon Fleury,male,2,7
11708,11708,Fausto Blanchard,male,3,15
11709,11709,Adam Berger,male,3,26
11710,11710,Ernesto Dupuis,male,1,19
11711,11711,Cristiano Pierre,male,4,12
11712,11712,Jolanda Lambert,female,4,14
11713,11713,Vincenza Vincent,female,2,30
11714,11714,Maeva Leclerc,female,3,22
11715,11715,Monique Blanc,female,4,8
11716,11716,Eliana Robin,female,4,19
11717,11717,Johan Durand,male,1,24
11718,11718,Walter Bonnet,male,4,5
11719,11719,Claire Lopez,female,4,19
11720,11720,Noemi Colin,female,2,31
11721,11721,Flavio Brun,male,3,2
11722,11722,Livio Michel,male,2,32
11723,11723,Frieda Vincent,female,3,6
11724,11724,Rose-Marie Guillot,female,3,25
11725,11725,Nelli Denis,female,1,24
11726,11726,Michal Chevalier,male,3,23
11727,11727,Jorge Garcia,male,1,32
11728,11728,Emma Leroy,female,1,10
11729,11729,Jean-Paul Rousseau,male,3,26
11730,11730,Blaise Bonnet,male,3,6
11731,11731,Alfons Lambert,male,3,25
11732,11732,Max Guillot,male,2,25
11733,11733,Bianca Philippe,female,4,26
11734,11734,Alvaro Menard,male,1,13
11735,11735,Tamara Guerin,female,4,21
11736,11736,Catia Gauthier,female,4,14
11737,11737,Marlen Lemoine,female,4,18
11738,11738,Inès Lopez,female,3,2
11739,11739,Giacomo Leclercq,male,3,25
11740,11740,Concetta Fontai,female,2,18
11741,11741,Gianluca Martinez,male,2,12
11742,11742,Dragica Girard,female,4,10
11743,11743,Rachel Sanchez,female,1,14
11744,11744,Solange Guerin,female,2,16
11745,11745,Simone Dubois,male,4,24
11746,11746,Ronald Riviere,male,1,7
11747,11747,Dennis Chevalier,male,1,25
11748,11748,Luca Andre,male,4,29
11749,11749,Delia Renard,female,4,13
11750,11750,Léo Fontai,male,2,4
11751,11751,Elias Morel,male,4,29
11752,11752,Philipp Lucas,male,2,7
11753,11753,Luca Joly,male,1,20
11754,11754,Carole Barbier,female,3,21
11755,11755,Rina Dumas,female,3,22
11756,11756,Adelheid Henry,female,3,14
11757,11757,Anthony Arnaud,male,2,6
11758,11758,Enzo Gauthier,male,3,30
11759,11759,Luan Fernandez,male,1,11
11760,11760,John Lopez,male,1,10
11761,11761,Dolores Morel,female,2,16
11762,11762,Vincent Da Silva,male,2,16
11763,11763,Madeleine Meyer,female,4,25
11764,11764,Mathias Lambert,male,2,30
11765,11765,Franco Fontai,male,3,31
11766,11766,Fernando Dufour,male,4,2
11767,11767,Didier Roche,male,3,16
11768,11768,Leyla Bourgeois,female,1,18
11769,11769,Kaspar Marchand,male,1,33
11770,11770,Maik Bonnet,male,1,5
11771,11771,Dorian Rolland,male,3,20
11772,11772,Enis Picard,male,3,15
11773,11773,Agnes Faure,female,2,23
11774,11774,Aron Leroy,male,4,22
11775,11775,Frédéric Nguyen,male,2,30
11776,11776,Stefano Brun,male,4,24
11777,11777,Andrej Menard,male,3,31
11778,11778,Lian Perez,male,4,8
11779,11779,Valon Bonnet,male,1,4
11780,11780,Karl Picard,male,1,13
11781,11781,Tiffany Masson,female,2,3
11782,11782,Myrtha Legrand,female,4,27
11783,11783,Gloria Adam,female,4,8
11784,11784,Maude Marchand,female,2,28
11785,11785,Till Rousseau,male,1,12
11786,11786,Rocco Arnaud,male,4,3
11787,11787,Emily Lemoine,female,1,24
11788,11788,Micha Berger,male,4,32
11789,11789,Aaron Menard,male,3,27
11790,11790,Aron Lefebvre,male,3,11
11791,11791,Alina Bourgeois,female,1,14
11792,11792,Walter Bertrand,male,4,3
11793,11793,Luís Dupuis,male,1,25
11794,11794,Dan Fontai,male,2,25
11795,11795,Sergio Lucas,male,1,24
11796,11796,Hansruedi Charles,male,1,31
11797,11797,Francesca Arnaud,female,4,4
11798,11798,Elvira Moulin,female,4,13
11799,11799,Silvia Dumont,female,1,14
11800,11800,Claire Rolland,female,2,33
11801,11801,Léonard Rousseau,male,2,1
11802,11802,Élisabeth Lambert,female,2,21
11803,11803,Francisco Sanchez,male,3,4
11804,11804,Jean-Pierre Brun,male,4,26
11805,11805,Alban Leroy,male,1,18
11806,11806,Franca Da Silva,female,1,9
11807,11807,Elisabetta Louis,female,1,17
11808,11808,Jill Lefevre,female,4,8
11809,11809,Vivienne Adam,female,1,29
11810,11810,Tabea Meyer,female,3,20
11811,11811,Agron Fontai,male,1,27
11812,11812,Natalia Lopez,female,4,32
11813,11813,Micha Blanchard,male,3,7
11814,11814,Jennifer Robin,female,1,12
11815,11815,Elisabetha Lecomte,female,2,16
11816,11816,Markus Legrand,male,1,19
11817,11817,Laurin Richard,male,3,9
11818,11818,Nino Schmitt,male,1,31
11819,11819,Marlène Da Silva,female,1,24
11820,11820,Selim Moreau,male,3,8
11821,11821,Bernd Fabre,male,3,28
11822,11822,Tony Boyer,male,4,21
11823,11823,Basil Fournier,male,1,21
11824,11824,Berta Renaud,female,2,7
11825,11825,Rachel Mercier,female,4,4
11826,11826,Dieter Picard,male,2,5
11827,11827,Lea Picard,female,3,14
11828,11828,Tim Louis,male,1,21
11829,11829,Carla Menard,female,1,30
11830,11830,Lotte Picard,female,1,2
11831,11831,Jan Guillot,male,3,22
11832,11832,Beatrice Richard,female,2,14
11833,11833,Ludovic Simon,male,4,19
11834,11834,Samira Leclercq,female,2,5
11835,11835,Valeria Rodriguez,female,3,31
11836,11836,Urs Gerard,male,4,18
11837,11837,Valentina Pierre,female,4,11
11838,11838,Yvette Riviere,female,3,27
11839,11839,Stephan Mathieu,male,4,18
11840,11840,Attila Lucas,male,1,28
11841,11841,Hilda Olivier,female,4,24
11842,11842,Florent Menard,male,1,19
11843,11843,Yasmin Nguyen,female,2,29
11844,11844,Tobias Morel,male,1,14
11845,11845,Domenico Michel,male,1,4
11846,11846,Maya Lecomte,female,1,3
11847,11847,Ernst Faure,male,3,21
11848,11848,Jean-Marc Petit,male,4,32
11849,11849,Sara Sanchez,female,1,11
11850,11850,Klara Bonnet,female,2,1
11851,11851,Fabienne Riviere,female,3,16
11852,11852,Rodrigo Roux,male,2,11
11853,11853,Ian Fournier,male,3,19
11854,11854,Laurent Mercier,male,4,17
11855,11855,Nelly Meunier,female,2,29
11856,11856,Sarina Thomas,female,3,25
11857,11857,Danilo Moreau,male,3,12
11858,11858,Paola Barbier,female,2,33
11859,11859,Mehmet Guerin,male,1,16
11860,11860,Noémie Roux,female,3,3
11861,11861,Jose Leroux,male,3,2
11862,11862,Nicholas Nicolas,male,1,4
11863,11863,Roberto Dumas,male,1,7
11864,11864,Andy Martin,male,3,2
11865,11865,Andri Berger,male,1,33
11866,11866,Patrik Da Silva,male,4,4
11867,11867,Michel Philippe,male,3,32
11868,11868,Agatha Riviere,female,1,33
11869,11869,Priska Fontai,female,2,21
11870,11870,Celia Gauthier,female,2,18
11871,11871,Orlando Pierre,male,2,33
11872,11872,Salomé Arnaud,female,3,16
11873,11873,Urs Charles,male,4,24
11874,11874,Slavica Gerard,female,2,23
11875,11875,Ibrahim Thomas,male,1,21
11876,11876,Nikola Charles,male,2,9
11877,11877,Sylvie Morel,female,1,25
11878,11878,Mario Masson,male,1,29
11879,11879,Leo Lefevre,male,4,17
11880,11880,Tania Roger,female,3,26
11881,11881,Lucie Noel,female,3,22
11882,11882,Mark Louis,male,2,5
11883,11883,Alma Thomas,female,1,25
11884,11884,Zorica Boyer,female,4,26
11885,11885,Erica Mercier,female,2,3
11886,11886,Janik Fournier,male,2,18
11887,11887,Milan Boyer,male,3,27
11888,11888,Walter Menard,male,2,33
11889,11889,Christa Louis,female,3,7
11890,11890,Gustav Michel,male,3,20
11891,11891,Melinda Robert,female,3,18
11892,11892,Loris Fournier,male,1,24
11893,11893,Marino Martin,male,4,21
11894,11894,Mohammad Simon,male,4,17
11895,11895,Renata Marie,female,2,8
11896,11896,Ayse Jean,female,3,5
11897,11897,Priska Boyer,female,3,22
11898,11898,Lise Philippe,female,1,17
11899,11899,Mariana Fontai,female,2,1
11900,11900,Yolande Meunier,female,4,7
11901,11901,Henriette Fleury,female,2,3
11902,11902,Kurt Lefebvre,male,3,2
11903,11903,Cyrill Moreau,male,3,3
11904,11904,Zoran Girard,male,1,5
11905,11905,Solange Lambert,female,3,28
11906,11906,Deniz Brun,male,2,27
11907,11907,Esther Berger,female,1,7
11908,11908,Naim Meyer,male,2,3
11909,11909,Moritz Mercier,male,1,21
11910,11910,Marlène Legrand,female,1,17
11911,11911,Oscar Brunet,male,1,16
11912,11912,Camille Richard,female,1,11
11913,11913,Gian Lucas,male,3,25
11914,11914,Fernand Mercier,male,3,13
11915,11915,Letizia Marie,female,4,8
11916,11916,Irma Morin,female,1,15
11917,11917,Ramon Duval,male,1,4
11918,11918,Ernst Simon,male,1,6
11919,11919,Hansruedi Lambert,male,1,1
11920,11920,Jeannine Lucas,female,4,7
11921,11921,Stephan Giraud,male,3,26
11922,11922,Stéphanie Gaillard,female,2,3
11923,11923,Klara Andre,female,1,16
11924,11924,Alfredo Bonnet,male,2,29
11925,11925,Jean-Luc Nicolas,male,1,10
11926,11926,Augusto Leclercq,male,4,17
11927,11927,Armin Fontai,male,3,11
11928,11928,Natacha Bernard,female,1,10
11929,11929,Fernando Rey,male,1,12
11930,11930,Danijela Bonnet,female,3,17
11931,11931,Jolanda Schmitt,female,1,4
11932,11932,Yolande Renaud,female,2,17
11933,11933,Hildegard Lemoine,female,4,25
11934,11934,Monica Riviere,female,4,33
11935,11935,Gianna Le Gall,female,4,12
11936,11936,Margaretha Legrand,female,3,10
11937,11937,Melissa Perez,female,4,31
11938,11938,Mirko Adam,male,3,25
11939,11939,Angelica Legrand,female,2,8
11940,11940,John Lecomte,male,4,32
11941,11941,Noé Gauthier,male,1,34
11942,11942,Reto Mathieu,male,4,11
11943,11943,Remo Martin,male,4,32
11944,11944,Claudia Gautier,female,1,5
11945,11945,Stella Da Silva,female,1,31
11946,11946,Javier Hubert,male,1,33
11947,11947,Valentine Robert,female,1,3
11948,11948,Carol Perez,female,2,19
11949,11949,Franck Moulin,male,3,19
11950,11950,Michelle Rey,female,4,8
11951,11951,Ladina Dufour,female,2,15
11952,11952,Nikola Caron,male,2,19
11953,11953,Mike Marchand,male,1,30
11954,11954,Salvatore Renaud,male,3,33
11955,11955,Samuele Andre,male,2,3
11956,11956,Irina Robert,female,2,21
11957,11957,Christopher Vidal,male,4,14
11958,11958,Mattia Noel,male,4,21
11959,11959,Magali Lemoine,female,4,27
11960,11960,Aurora Roussel,female,2,32
11961,11961,Désirée Morel,female,3,2
11962,11962,Jérémie Andre,male,3,17
11963,11963,Blaise Petit,male,2,2
11964,11964,Ismet Robert,male,2,11
11965,11965,Pietro Duval,male,1,18
11966,11966,Désirée Perrin,female,3,8
11967,11967,Deborah Simon,female,1,18
11968,11968,João Duval,male,1,22
11969,11969,Joëlle Morel,female,1,7
11970,11970,Alice Girard,female,2,29
11971,11971,Nils Lambert,male,4,1
11972,11972,Horst Guillot,male,4,18
11973,11973,Artur Barbier,male,2,31
11974,11974,Antonino Olivier,male,4,9
11975,11975,Federico Barbier,male,3,19
11976,11976,Jean-Louis Fontai,male,3,19
11977,11977,Mehmet Robert,male,2,21
11978,11978,Horst Philippe,male,4,7
11979,11979,Manfred Garnier,male,4,6
11980,11980,Jamie Vidal,male,3,7
11981,11981,Ellen Jean,female,4,21
11982,11982,Paola Perez,female,3,14
11983,11983,Helena Masson,female,3,19
11984,11984,Manuela Louis,female,1,24
11985,11985,Levi Meunier,male,1,33
11986,11986,Annelies Fernandez,female,2,5
11987,11987,Charles Roussel,male,1,3
11988,11988,Jara Garnier,female,2,17
11989,11989,Karolina Guillot,female,4,3
11990,11990,Ivano Pierre,male,3,14
11991,11991,Margrit Garnier,female,2,24
11992,11992,Nadja Gautier,female,2,12
11993,11993,Lucette Gauthier,female,2,9
11994,11994,Jean-Marie Joly,male,1,31
11995,11995,Mauro Moreau,male,2,32
11996,11996,Esteban Lacroix,male,4,27
11997,11997,Lena Dufour,female,1,12
11998,11998,Anne-Marie Henry,female,3,22
11999,11999,Gabrielle Lemoine,female,3,13
12000,12000,Tabea Faure,female,2,1
12001,12001,Johan Picard,male,3,10
12002,12002,Yanick Durand,male,2,4
12003,12003,Veronika Gonzalez,female,4,17
12004,12004,Gaetano Adam,male,1,23
12005,12005,Steve Schmitt,male,3,17
12006,12006,Kerstin Lopez,female,1,5
12007,12007,Liv Dumont,female,1,15
12008,12008,Mustafa Gonzalez,male,1,18
12009,12009,Helena Lemaire,female,1,5
12010,12010,Dejan Roussel,male,3,21
12011,12011,Stefania Dumas,female,3,13
12012,12012,John Le Gall,male,4,30
12013,12013,Nancy Gerard,female,2,8
12014,12014,Laurin Marchand,male,3,19
12015,12015,Letizia Blanchard,female,1,11
12016,12016,Walter David,male,2,10
12017,12017,Mélissa Lefebvre,female,1,27
12018,12018,Mathis Duval,male,4,26
12019,12019,Philip Lopez,male,3,23
12020,12020,Donato Garnier,male,4,24
12021,12021,Joaquim Lacroix,male,4,7
12022,12022,Monica Bonnet,female,2,25
12023,12023,Janina Roux,female,2,27
12024,12024,Livia Marie,female,4,33
12025,12025,Viktoria Aubert,female,4,21
12026,12026,Vera Deschamps,female,2,18
12027,12027,Giorgio Andre,male,4,15
12028,12028,Livia Bourgeois,female,4,32
12029,12029,Inês Roger,female,1,29
12030,12030,Christopher Caron,male,2,12
12031,12031,Johan Roger,male,1,34
12032,12032,Mathias Joly,male,3,15
12033,12033,Naser Leroux,male,4,9
12034,12034,Oliver Guillot,male,3,2
12035,12035,Jean-Pierre Pierre,male,2,25
12036,12036,Alfonso Dupuis,male,4,30
12037,12037,Fabian Deschamps,male,3,19
12038,12038,Christine Perrin,female,1,24
12039,12039,Stephanie Giraud,female,4,4
12040,12040,Micheline Philippe,female,4,2
12041,12041,Cristian Lemoine,male,1,26
12042,12042,Evelyn Dumas,female,3,2
12043,12043,Natalie Renard,female,4,15
12044,12044,Mael Simon,male,3,8
12045,12045,Annalise Fernandez,female,3,8
12046,12046,Priska Giraud,female,2,32
12047,12047,Laura Picard,female,1,5
12048,12048,Ida Jean,female,4,18
12049,12049,Clemens Rolland,male,2,29
12050,12050,Ilona Lefevre,female,2,20
12051,12051,Corinna Dupont,female,1,29
12052,12052,Gustav Thomas,male,4,7
12053,12053,Ariana Bertrand,female,4,18
12054,12054,Ljiljana Simon,female,3,9
12055,12055,Viviana Philippe,female,3,17
12056,12056,Kerstin Dumas,female,4,16
12057,12057,Albin Leroux,male,3,8
12058,12058,Ali Gauthier,male,2,7
12059,12059,Noel Leroux,male,1,21
12060,12060,Waltraud Dufour,female,4,27
12061,12061,Cedric Boyer,male,4,19
12062,12062,Raymond Fernandez,male,2,16
12063,12063,Severin Francois,male,1,28
12064,12064,Henry Picard,male,2,29
12065,12065,Nolan Vincent,male,1,31
12066,12066,Annina Simon,female,4,17
12067,12067,Seraina Moreau,female,3,22
12068,12068,Raquel Deschamps,female,3,9
12069,12069,Angela Lecomte,female,3,14
12070,12070,Heiko Clement,male,4,18
12071,12071,Camilla Dumas,female,3,8
12072,12072,John Dupont,male,1,1
12073,12073,Stephanie Fleury,female,2,1
12074,12074,Margarita Moulin,female,1,21
12075,12075,Mona Schmitt,female,1,34
12076,12076,Selma Guerin,female,4,7
12077,12077,Francesco Thomas,male,2,23
12078,12078,Filip Durand,male,3,13
12079,12079,Benjamin Guillot,male,3,19
12080,12080,Valentino Gerard,male,3,2
12081,12081,Agnieszka Masson,female,3,18
12082,12082,Lily Martin,female,1,21
12083,12083,Katia Perez,female,4,14
12084,12084,Ilaria Bertrand,female,1,13
12085,12085,Josip Bonnet,male,4,33
12086,12086,Severin Rolland,male,2,22
12087,12087,Till Dumas,male,4,16
12088,12088,Rainer Bernard,male,1,8
12089,12089,Justin Michel,male,3,33
12090,12090,Sigrid Michel,female,3,4
12091,12091,Roberto Roche,male,1,1
12092,12092,Paulo Roux,male,4,22
12093,12093,Alessandra Rey,female,4,17
12094,12094,Carmine Meunier,male,3,19
12095,12095,Andres Bertrand,male,4,5
12096,12096,Raphaël Morel,male,3,1
12097,12097,Damaris Sanchez,female,3,15
12098,12098,Margot Rousseau,female,4,3
12099,12099,Angelika Rodriguez,female,2,1
12100,12100,Simone Olivier,female,1,5
12101,12101,Maxime Philippe,male,1,24
12102,12102,Selma Schmitt,female,1,12
12103,12103,Maurus Meunier,male,2,1
12104,12104,Helena Dubois,female,2,6
12105,12105,Bertrand Menard,male,1,25
12106,12106,Andrin Louis,male,4,1
12107,12107,Elmar Caron,male,3,14
12108,12108,Fernanda Brunet,female,4,19
12109,12109,Audrey Girard,female,4,14
12110,12110,Tiffany Gautier,female,2,32
12111,12111,Alvaro Barbier,male,2,5
12112,12112,Valerie Mathieu,female,4,18
12113,12113,André Lefebvre,male,2,12
12114,12114,Birgit Thomas,female,3,18
12115,12115,Hasan Jean,male,2,31
12116,12116,Harry Gautier,male,1,16
12117,12117,Inès Riviere,female,1,22
12118,12118,Dusan Lemoine,male,2,17
12119,12119,Heiko Bonnet,male,1,23
12120,12120,Amir Morin,male,3,4
12121,12121,Mohamad Michel,male,2,10
12122,12122,Luise Lefevre,female,2,25
12123,12123,Beat Thomas,male,2,10
12124,12124,Christophe Lecomte,male,2,4
12125,12125,Ivo Fernandez,male,2,9
12126,12126,Leana Sanchez,female,2,26
12127,12127,Danièle Bonnet,female,4,1
12128,12128,Juliette Dubois,female,1,22
12129,12129,Margaritha Fernandez,female,2,10
12130,12130,Loris Roussel,male,1,34
12131,12131,Joshua Bertrand,male,4,22
12132,12132,Rosina Lefebvre,female,2,23
12133,12133,Salome Laurent,female,3,29
12134,12134,Alban Rodriguez,male,3,4
12135,12135,Louis Lemoine,male,4,25
12136,12136,Beat Bernard,male,2,30
12137,12137,Andrew Arnaud,male,1,3
12138,12138,Andrew Lucas,male,1,9
12139,12139,Katarina Garnier,female,1,21
12140,12140,Rina Roussel,female,3,24
12141,12141,Noëlle Bernard,female,1,8
12142,12142,Sarah Gaillard,female,1,2
12143,12143,Katrin Dumas,female,2,33
12144,12144,Kathrin Arnaud,female,4,8
12145,12145,Carol Roy,female,1,29
12146,12146,Edona Dubois,female,2,18
12147,12147,Pasquale Vidal,male,2,10
12148,12148,Tamara Gonzalez,female,4,15
12149,12149,Francisca Girard,female,3,33
12150,12150,Dieter Picard,male,1,1
12151,12151,Angelo Fernandez,male,4,3
12152,12152,Jolanda Thomas,female,3,26
12153,12153,Yael Gerard,female,1,33
12154,12154,Jérémie Marchand,male,4,27
12155,12155,Jon Mathieu,male,2,10
12156,12156,Stephen Gauthier,male,2,24
12157,12157,Steve Brun,male,1,20
12158,12158,Samantha Lucas,female,4,13
12159,12159,Janine Jean,female,4,32
12160,12160,Patric Guillot,male,3,10
12161,12161,Ruben Garnier,male,1,1
12162,12162,Regina Guerin,female,3,22
12163,12163,Valentina Duval,female,4,21
12164,12164,Jean-Luc Simon,male,1,32
12165,12165,Aleksandra Fabre,female,3,17
12166,12166,Désirée Picard,female,2,8
12167,12167,Flurina Lambert,female,3,24
12168,12168,Eduardo Clement,male,1,19
12169,12169,Célia Caron,female,1,3
12170,12170,Lena Masson,female,3,4
12171,12171,Désirée Pierre,female,1,15
12172,12172,Guillaume Nguyen,male,2,19
12173,12173,Ruth Bourgeois,female,1,16
12174,12174,Anastasia Martin,female,4,9
12175,12175,Dario Mercier,male,2,12
12176,12176,Milo Jean,male,2,31
12177,12177,Jean-Marc Lefebvre,male,3,23
12178,12178,Dino Lemaire,male,2,10
12179,12179,Nadine Dumont,female,2,28
12180,12180,Viktor Francois,male,4,25
12181,12181,Willy Lucas,male,4,7
12182,12182,Tanja Dubois,female,4,5
12183,12183,Joy Brunet,female,4,24
12184,12184,Leona Charles,female,1,29
12185,12185,Amélie Aubert,female,3,6
12186,12186,Tamara Robin,female,2,23
12187,12187,Mauro Philippe,male,1,17
12188,12188,Heidi Blanc,female,1,2
12189,12189,Vito Girard,male,3,15
12190,12190,Katia Dufour,female,3,24
12191,12191,Ralf Roy,male,1,14
12192,12192,Raffaella Bernard,female,2,14
12193,12193,Roman Rodriguez,male,4,15
12194,12194,Carol Francois,female,4,16
12195,12195,Ramon Fournier,male,4,18
12196,12196,Lise Noel,female,1,28
12197,12197,Alfredo Dufour,male,1,18
12198,12198,Irma Dubois,female,3,23
12199,12199,Liliana Dubois,female,2,13
12200,12200,Urban Berger,male,3,11
12201,12201,Gino Meyer,male,4,16
12202,12202,Lucia Legrand,female,3,14
12203,12203,Aude Renard,female,3,33
12204,12204,Emanuel Vincent,male,1,33
12205,12205,Serena Schmitt,female,3,29
12206,12206,Lorena Deschamps,female,1,9
12207,12207,Arthur Gonzalez,male,2,12
12208,12208,Sibylle Blanc,female,3,18
12209,12209,Vincenzo Meyer,male,3,18
12210,12210,Océane Dumas,female,3,26
12211,12211,Gian Gautier,male,1,13
12212,12212,Marguerite Simon,female,3,21
12213,12213,Ronny Dumas,male,4,26
12214,12214,Ali Roy,male,4,30
12215,12215,Vivien Gautier,female,4,29
12216,12216,Alessio Chevalier,male,2,18
12217,12217,Hüseyin Lefevre,male,4,12
12218,12218,Michèle Carpentier,female,4,34
12219,12219,Zoran Richard,male,2,3
12220,12220,Renzo Lemaire,male,1,10
12221,12221,Marlen Boyer,female,4,9
12222,12222,Dominik Petit,male,3,6
12223,12223,Stefanie Masson,female,2,28
12224,12224,Patrizia Louis,female,2,12
12225,12225,Bettina Gautier,female,1,10
12226,12226,Thérèse Moreau,female,4,24
12227,12227,Filip Meyer,male,3,15
12228,12228,Meret Nicolas,female,2,8
12229,12229,Ardian Carpentier,male,3,31
12230,12230,Rosario Dumont,male,3,9
12231,12231,Johann Bernard,male,3,21
12232,12232,Adrian Rodriguez,male,3,2
12233,12233,Edmond Perrin,male,4,18
12234,12234,Luna Muller,female,1,11
12235,12235,Dominik Bertrand,male,4,19
12236,12236,Reto Fontai,male,2,3
12237,12237,Janine Fernandez,female,2,20
12238,12238,Elfriede Giraud,female,4,15
12239,12239,Marlies Renaud,female,3,9
12240,12240,Silke Rolland,female,3,12
12241,12241,Laurent Petit,male,1,14
12242,12242,Darko Fontai,male,1,15
12243,12243,Kaspar Renaud,male,1,1
12244,12244,Loris Louis,male,2,32
12245,12245,Annalise Perrin,female,4,5
12246,12246,Reto Meyer,male,4,15
12247,12247,Diane Nguyen,female,4,22
12248,12248,Miguel Garnier,male,1,27
12249,12249,Cyril Bonnet,male,2,10
12250,12250,Nelson Garcia,male,2,19
12251,12251,Diane Menard,female,2,15
12252,12252,Igor Roger,male,1,24
12253,12253,Claudio Arnaud,male,3,21
12254,12254,Stéphanie Renard,female,1,3
12255,12255,Tiffany Dubois,female,3,15
12256,12256,Jean-Louis Brun,male,2,9
12257,12257,Johannes Vincent,male,1,22
12258,12258,Erhard Robert,male,4,33
12259,12259,Celine Lefevre,female,3,23
12260,12260,Ernst Michel,male,4,25
12261,12261,Franck Adam,male,4,13
12262,12262,Inès Leclerc,female,2,21
12263,12263,Eduard Legrand,male,2,24
12264,12264,Romana Barbier,female,3,19
12265,12265,Janine Roche,female,2,5
12266,12266,Bernd Moreau,male,4,27
12267,12267,Timo Fernandez,male,3,19
12268,12268,Jérémy Fleury,male,3,14
12269,12269,Damien Da Silva,male,3,24
12270,12270,Viviana Duval,female,2,10
12271,12271,Rosmarie Denis,female,3,24
12272,12272,Laila Gautier,female,1,8
12273,12273,Romy Meunier,female,4,34
12274,12274,Hüseyin Leclerc,male,3,29
12275,12275,Annelies Bourgeois,female,3,13
12276,12276,Marcelle Faure,female,4,20
12277,12277,Evelyn Marchand,female,3,31
12278,12278,Arnaud Vidal,male,2,27
12279,12279,Christopher Dupuis,male,1,26
12280,12280,Timo Adam,male,2,17
12281,12281,Lea Robin,female,3,34
12282,12282,Tiziana Arnaud,female,1,4
12283,12283,Charlotte Thomas,female,4,34
12284,12284,Yara Legrand,female,4,19
12285,12285,Flurina Charles,female,3,17
12286,12286,Valerie Hubert,female,4,5
12287,12287,Maurice Brunet,male,4,15
12288,12288,Jean-Marie Francois,male,2,18
12289,12289,Armand Vincent,male,3,5
12290,12290,Janis Garcia,male,2,7
12291,12291,Annelise Schmitt,female,3,24
12292,12292,Tiago Dumas,male,4,32
12293,12293,Jael Roussel,female,3,33
